1.000000000000000000e+00,8.181999921798706055e-01,8.190000057220458984e-01,8.151999711990356445e-01,8.144000172615051270e-01,8.185999989509582520e-01,8.173999786376953125e-01,8.185999989509582520e-01,8.248000144958496094e-01,8.217999935150146484e-01,8.208000063896179199e-01,8.112000226974487305e-01
8.199999928474426270e-01,1.420000009238719940e-02,1.339999958872795105e-02,1.920000091195106506e-02,1.700000092387199402e-02,1.539999991655349731e-02,1.539999991655349731e-02,1.779999956488609314e-02,1.620000042021274567e-02,1.740000024437904358e-02,1.400000043213367462e-02,1.999999955296516418e-02
8.176000118255615234e-01,1.700000092387199402e-02,1.559999957680702209e-02,1.600000075995922089e-02,1.899999938905239105e-02,1.740000024437904358e-02,1.700000092387199402e-02,1.640000008046627045e-02,1.279999967664480209e-02,1.659999974071979523e-02,1.640000008046627045e-02,1.820000074803829193e-02
8.185999989509582520e-01,1.620000042021274567e-02,1.759999990463256836e-02,1.759999990463256836e-02,1.620000042021274567e-02,1.960000023245811462e-02,1.720000058412551880e-02,1.499999966472387314e-02,1.700000092387199402e-02,1.559999957680702209e-02,1.300000026822090149e-02,1.640000008046627045e-02
8.122000098228454590e-01,1.840000040829181671e-02,1.720000058412551880e-02,1.559999957680702209e-02,1.979999989271163940e-02,1.659999974071979523e-02,1.740000024437904358e-02,1.879999972879886627e-02,1.520000025629997253e-02,1.520000025629997253e-02,1.720000058412551880e-02,1.640000008046627045e-02
8.131999969482421875e-01,1.860000006854534149e-02,1.520000025629997253e-02,1.520000025629997253e-02,1.960000023245811462e-02,1.679999940097332001e-02,1.720000058412551880e-02,1.640000008046627045e-02,1.499999966472387314e-02,1.759999990463256836e-02,1.740000024437904358e-02,1.779999956488609314e-02
8.292000293731689453e-01,1.579999923706054688e-02,1.700000092387199402e-02,1.600000075995922089e-02,1.460000034421682358e-02,1.520000025629997253e-02,1.279999967664480209e-02,1.579999923706054688e-02,1.520000025629997253e-02,1.539999991655349731e-02,1.499999966472387314e-02,1.799999922513961792e-02
8.083999752998352051e-01,1.840000040829181671e-02,1.779999956488609314e-02,1.979999989271163940e-02,1.820000074803829193e-02,1.620000042021274567e-02,1.799999922513961792e-02,1.579999923706054688e-02,1.779999956488609314e-02,1.740000024437904358e-02,1.559999957680702209e-02,1.659999974071979523e-02
8.252000212669372559e-01,1.420000009238719940e-02,1.539999991655349731e-02,1.779999956488609314e-02,1.640000008046627045e-02,1.420000009238719940e-02,1.679999940097332001e-02,1.420000009238719940e-02,1.759999990463256836e-02,1.400000043213367462e-02,1.720000058412551880e-02,1.700000092387199402e-02
8.172000050544738770e-01,1.659999974071979523e-02,1.820000074803829193e-02,1.620000042021274567e-02,1.319999992847442627e-02,1.720000058412551880e-02,1.740000024437904358e-02,1.899999938905239105e-02,1.360000018030405045e-02,1.400000043213367462e-02,1.879999972879886627e-02,1.860000006854534149e-02
8.226000070571899414e-01,1.520000025629997253e-02,1.700000092387199402e-02,1.600000075995922089e-02,1.659999974071979523e-02,1.559999957680702209e-02,1.439999975264072418e-02,1.480000000447034836e-02,1.840000040829181671e-02,1.740000024437904358e-02,1.700000092387199402e-02,1.499999966472387314e-02
8.158000111579895020e-01,1.720000058412551880e-02,1.659999974071979523e-02,1.539999991655349731e-02,1.499999966472387314e-02,1.720000058412551880e-02,1.899999938905239105e-02,1.740000024437904358e-02,1.640000008046627045e-02,1.759999990463256836e-02,1.759999990463256836e-02,1.480000000447034836e-02
